year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise
2017,10,PLF,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2213.14,5842.68
2017,11,PLF,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2360.68,6373.84
2017,12,PLF,Causes d'hospitalisation,Pathologies cancéreuses,séjours,3541.02,4249.22
2017,1,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2950.85,3186.92
2017,2,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2655.76,2655.76
2017,3,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2360.68,7436.14
2017,4,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2213.14,10091.91
2017,5,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2065.59,4780.38
2017,6,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2065.59,2124.61
2017,7,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2508.22,1593.46
2017,8,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2360.68,1593.46
2017,9,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2213.14,3186.92
2017,10,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2213.14,5842.68
2017,11,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,2360.68,6373.84
2017,12,CFX,Causes d'hospitalisation,Pathologies cancéreuses,séjours,3541.02,4249.22
2011,1,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,763.75,824.85
2011,2,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,687.38,687.38
2011,3,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,1924.65
2011,4,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,2612.03
2011,5,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,534.62,1237.28
2011,6,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,534.62,549.9
2011,7,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,649.19,412.43
2011,8,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,412.43
2011,9,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,824.85
2011,10,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,1512.22
2011,11,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,1649.7
2011,12,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,916.5,1099.8
2011,1,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,763.75,824.85
2011,2,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,687.38,687.38
2011,3,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,1924.65
2011,4,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,2612.03
2011,5,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,534.62,1237.28
2011,6,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,534.62,549.9
2011,7,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,649.19,412.43
2011,8,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,412.43
2011,9,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,824.85
2011,10,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,1512.22
2011,11,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,1649.7
2011,12,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,916.5,1099.8
2012,1,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,763.75,824.85
2012,2,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,687.38,687.38
2012,3,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,1924.65
2012,4,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,2612.03
2012,5,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,534.62,1237.28
2012,6,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,534.62,549.9
2012,7,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,649.19,412.43
2012,8,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,412.43
2012,9,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,824.85
2012,10,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,1512.22
2012,11,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,1649.7
2012,12,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,916.5,1099.8
2012,1,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,763.75,824.85
2012,2,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,687.38,687.38
2012,3,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,1924.65
2012,4,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,2612.03
2012,5,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,534.62,1237.28
2012,6,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,534.62,549.9
2012,7,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,649.19,412.43
2012,8,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,412.43
2012,9,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,824.85
2012,10,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,572.81,1512.22
2012,11,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,611.0,1649.7
2012,12,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,916.5,1099.8
2013,1,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,774.8,836.78
2013,2,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,697.32,697.32
2013,3,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,619.84,1952.5
2013,4,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,581.1,2649.82
2013,5,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,542.36,1255.18
2013,6,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,542.36,557.86
2013,7,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,658.58,418.39
2013,8,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,619.84,418.39
2013,9,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,581.1,836.78
2013,10,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,581.1,1534.1
2013,11,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,619.84,1673.57
2013,12,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,929.76,1115.71
2013,1,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,774.8,836.78
2013,2,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,697.32,697.32
2013,3,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,619.84,1952.5
2013,4,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,581.1,2649.82
2013,5,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,542.36,1255.18
2013,6,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,542.36,557.86
2013,7,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,658.58,418.39
2013,8,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,619.84,418.39
2013,9,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,581.1,836.78
2013,10,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,581.1,1534.1
2013,11,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,619.84,1673.57
2013,12,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,929.76,1115.71
2014,1,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,785.85,848.72
2014,2,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,707.26,707.26
2014,3,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,628.68,1980.34
2014,4,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,589.39,2687.61
2014,5,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,550.1,1273.08
2014,6,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,550.1,565.81
2014,7,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,667.97,424.36
2014,8,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,628.68,424.36
2014,9,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,589.39,848.72
2014,10,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,589.39,1555.98
2014,11,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,628.68,1697.44
2014,12,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,943.02,1131.62
2014,1,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,785.85,848.72
2014,2,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,707.26,707.26
2014,3,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,628.68,1980.34
2014,4,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,589.39,2687.61
2014,5,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,550.1,1273.08
2014,6,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,550.1,565.81
2014,7,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,667.97,424.36
2014,8,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,628.68,424.36
2014,9,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,589.39,848.72
2014,10,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,589.39,1555.98
2014,11,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,628.68,1697.44
2014,12,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,943.02,1131.62
2015,1,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,796.9,860.65
2015,2,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,717.21,717.21
2015,3,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,2008.19
2015,4,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,2725.4
2015,5,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,1290.98
2015,6,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,573.77
2015,7,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,677.37,430.33
2015,8,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,430.33
2015,9,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,860.65
2015,10,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,1577.86
2015,11,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,1721.3
2015,12,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,956.28,1147.54
2015,1,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,796.9,860.65
2015,2,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,717.21,717.21
2015,3,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,2008.19
2015,4,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,2725.4
2015,5,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,1290.98
2015,6,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,573.77
2015,7,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,677.37,430.33
2015,8,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,430.33
2015,9,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,860.65
2015,10,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,1577.86
2015,11,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,1721.3
2015,12,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,956.28,1147.54
2016,1,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,796.9,860.65
2016,2,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,717.21,717.21
2016,3,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,2008.19
2016,4,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,2725.4
2016,5,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,1290.98
2016,6,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,573.77
2016,7,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,677.37,430.33
2016,8,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,430.33
2016,9,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,860.65
2016,10,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,1577.86
2016,11,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,1721.3
2016,12,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,956.28,1147.54
2016,1,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,796.9,860.65
2016,2,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,717.21,717.21
2016,3,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,2008.19
2016,4,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,2725.4
2016,5,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,1290.98
2016,6,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,573.77
2016,7,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,677.37,430.33
2016,8,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,430.33
2016,9,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,860.65
2016,10,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,1577.86
2016,11,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,1721.3
2016,12,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,956.28,1147.54
2017,1,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,796.9,860.65
2017,2,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,717.21,717.21
2017,3,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,2008.19
2017,4,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,2725.4
2017,5,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,1290.98
2017,6,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,573.77
2017,7,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,677.37,430.33
2017,8,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,430.33
2017,9,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,860.65
2017,10,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,1577.86
2017,11,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,1721.3
2017,12,PLF,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,956.28,1147.54
2017,1,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,796.9,860.65
2017,2,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,717.21,717.21
2017,3,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,2008.19
2017,4,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,2725.4
2017,5,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,1290.98
2017,6,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,557.83,573.77
2017,7,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,677.37,430.33
2017,8,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,430.33
2017,9,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,860.65
2017,10,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,597.67,1577.86
2017,11,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,637.52,1721.3
2017,12,CFX,Causes d'hospitalisation,Pathologies cardio-vasculaires,séjours,956.28,1147.54
2011,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,314.3,339.44
2011,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,282.87,282.87
2011,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,792.04
2011,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,1074.91
2011,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,220.01,509.17
2011,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,220.01,226.3
2011,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,267.15,169.72
2011,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,169.72
2011,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,339.44
2011,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,622.31
2011,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,678.89
2011,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,377.16,452.59
2011,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,314.3,339.44
2011,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,282.87,282.87
2011,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,792.04
2011,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,1074.91
2011,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,220.01,509.17
2011,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,220.01,226.3
2011,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,267.15,169.72
2011,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,169.72
2011,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,339.44
2011,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,622.31
2011,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,678.89
2011,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,377.16,452.59
2012,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,314.3,339.44
2012,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,282.87,282.87
2012,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,792.04
2012,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,1074.91
2012,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,220.01,509.17
2012,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,220.01,226.3
2012,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,267.15,169.72
2012,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,169.72
2012,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,339.44
2012,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,622.31
2012,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,678.89
2012,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,377.16,452.59
2012,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,314.3,339.44
2012,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,282.87,282.87
2012,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,792.04
2012,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,1074.91
2012,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,220.01,509.17
2012,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,220.01,226.3
2012,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,267.15,169.72
2012,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,169.72
2012,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,339.44
2012,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,235.72,622.31
2012,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,251.44,678.89
2012,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,377.16,452.59
2013,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,352.3,380.48
2013,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,317.07,317.07
2013,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,281.84,887.8
2013,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,264.23,1204.87
2013,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,246.61,570.73
2013,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,246.61,253.66
2013,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.45,190.24
2013,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,281.84,190.24
2013,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,264.23,380.48
2013,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,264.23,697.55
2013,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,281.84,760.97
2013,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,422.76,507.31
2013,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,352.3,380.48
2013,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,317.07,317.07
2013,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,281.84,887.8
2013,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,264.23,1204.87
2013,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,246.61,570.73
2013,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,246.61,253.66
2013,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.45,190.24
2013,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,281.84,190.24
2013,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,264.23,380.48
2013,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,264.23,697.55
2013,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,281.84,760.97
2013,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,422.76,507.31
2014,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,390.3,421.52
2014,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,351.27,351.27
2014,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,312.24,983.56
2014,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,292.73,1334.83
2014,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,273.21,632.29
2014,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,273.21,281.02
2014,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,331.75,210.76
2014,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,312.24,210.76
2014,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,292.73,421.52
2014,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,292.73,772.79
2014,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,312.24,843.05
2014,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,468.36,562.03
2014,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,390.3,421.52
2014,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,351.27,351.27
2014,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,312.24,983.56
2014,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,292.73,1334.83
2014,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,273.21,632.29
2014,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,273.21,281.02
2014,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,331.75,210.76
2014,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,312.24,210.76
2014,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,292.73,421.52
2014,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,292.73,772.79
2014,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,312.24,843.05
2014,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,468.36,562.03
2015,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,428.3,462.56
2015,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,385.47,385.47
2015,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,1079.32
2015,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,1464.79
2015,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,693.85
2015,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,308.38
2015,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,364.06,231.28
2015,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,231.28
2015,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,462.56
2015,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,848.03
