year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise
2014,7,PLF,Greffes,Transplantations,greffes,15.16,8.56
2014,8,PLF,Greffes,Transplantations,greffes,14.27,8.56
2014,9,PLF,Greffes,Transplantations,greffes,13.37,17.12
2014,10,PLF,Greffes,Transplantations,greffes,13.37,31.39
2014,11,PLF,Greffes,Transplantations,greffes,14.27,34.24
2014,12,PLF,Greffes,Transplantations,greffes,21.4,22.83
2014,1,CFX,Greffes,Transplantations,greffes,17.83,17.12
2014,2,CFX,Greffes,Transplantations,greffes,16.05,14.27
2014,3,CFX,Greffes,Transplantations,greffes,14.27,39.95
2014,4,CFX,Greffes,Transplantations,greffes,13.37,54.21
2014,5,CFX,Greffes,Transplantations,greffes,12.48,25.68
2014,6,CFX,Greffes,Transplantations,greffes,12.48,11.41
2014,7,CFX,Greffes,Transplantations,greffes,15.16,8.56
2014,8,CFX,Greffes,Transplantations,greffes,14.27,8.56
2014,9,CFX,Greffes,Transplantations,greffes,13.37,17.12
2014,10,CFX,Greffes,Transplantations,greffes,13.37,31.39
2014,11,CFX,Greffes,Transplantations,greffes,14.27,34.24
2014,12,CFX,Greffes,Transplantations,greffes,21.4,22.83
2015,1,PLF,Greffes,Transplantations,greffes,18.9,18.14
2015,2,PLF,Greffes,Transplantations,greffes,17.01,15.12
2015,3,PLF,Greffes,Transplantations,greffes,15.12,42.34
2015,4,PLF,Greffes,Transplantations,greffes,14.18,57.46
2015,5,PLF,Greffes,Transplantations,greffes,13.23,27.22
2015,6,PLF,Greffes,Transplantations,greffes,13.23,12.1
2015,7,PLF,Greffes,Transplantations,greffes,16.07,9.07
2015,8,PLF,Greffes,Transplantations,greffes,15.12,9.07
2015,9,PLF,Greffes,Transplantations,greffes,14.18,18.14
2015,10,PLF,Greffes,Transplantations,greffes,14.18,33.26
2015,11,PLF,Greffes,Transplantations,greffes,15.12,36.29
2015,12,PLF,Greffes,Transplantations,greffes,22.68,24.19
2015,1,CFX,Greffes,Transplantations,greffes,18.9,18.14
2015,2,CFX,Greffes,Transplantations,greffes,17.01,15.12
2015,3,CFX,Greffes,Transplantations,greffes,15.12,42.34
2015,4,CFX,Greffes,Transplantations,greffes,14.18,57.46
2015,5,CFX,Greffes,Transplantations,greffes,13.23,27.22
2015,6,CFX,Greffes,Transplantations,greffes,13.23,12.1
2015,7,CFX,Greffes,Transplantations,greffes,16.07,9.07
2015,8,CFX,Greffes,Transplantations,greffes,15.12,9.07
2015,9,CFX,Greffes,Transplantations,greffes,14.18,18.14
2015,10,CFX,Greffes,Transplantations,greffes,14.18,33.26
2015,11,CFX,Greffes,Transplantations,greffes,15.12,36.29
2015,12,CFX,Greffes,Transplantations,greffes,22.68,24.19
2016,1,PLF,Greffes,Transplantations,greffes,19.7,18.91
2016,2,PLF,Greffes,Transplantations,greffes,17.73,15.76
2016,3,PLF,Greffes,Transplantations,greffes,15.76,44.13
2016,4,PLF,Greffes,Transplantations,greffes,14.78,59.89
2016,5,PLF,Greffes,Transplantations,greffes,13.79,28.37
2016,6,PLF,Greffes,Transplantations,greffes,13.79,12.61
2016,7,PLF,Greffes,Transplantations,greffes,16.75,9.46
2016,8,PLF,Greffes,Transplantations,greffes,15.76,9.46
2016,9,PLF,Greffes,Transplantations,greffes,14.78,18.91
2016,10,PLF,Greffes,Transplantations,greffes,14.78,34.67
2016,11,PLF,Greffes,Transplantations,greffes,15.76,37.82
2016,12,PLF,Greffes,Transplantations,greffes,23.64,25.22
2016,1,CFX,Greffes,Transplantations,greffes,19.7,18.91
2016,2,CFX,Greffes,Transplantations,greffes,17.73,15.76
2016,3,CFX,Greffes,Transplantations,greffes,15.76,44.13
2016,4,CFX,Greffes,Transplantations,greffes,14.78,59.89
2016,5,CFX,Greffes,Transplantations,greffes,13.79,28.37
2016,6,CFX,Greffes,Transplantations,greffes,13.79,12.61
2016,7,CFX,Greffes,Transplantations,greffes,16.75,9.46
2016,8,CFX,Greffes,Transplantations,greffes,15.76,9.46
2016,9,CFX,Greffes,Transplantations,greffes,14.78,18.91
2016,10,CFX,Greffes,Transplantations,greffes,14.78,34.67
2016,11,CFX,Greffes,Transplantations,greffes,15.76,37.82
2016,12,CFX,Greffes,Transplantations,greffes,23.64,25.22
2017,1,PLF,Greffes,Transplantations,greffes,19.7,18.91
2017,2,PLF,Greffes,Transplantations,greffes,17.73,15.76
2017,3,PLF,Greffes,Transplantations,greffes,15.76,44.13
2017,4,PLF,Greffes,Transplantations,greffes,14.78,59.89
2017,5,PLF,Greffes,Transplantations,greffes,13.79,28.37
2017,6,PLF,Greffes,Transplantations,greffes,13.79,12.61
2017,7,PLF,Greffes,Transplantations,greffes,16.75,9.46
2017,8,PLF,Greffes,Transplantations,greffes,15.76,9.46
2017,9,PLF,Greffes,Transplantations,greffes,14.78,18.91
2017,10,PLF,Greffes,Transplantations,greffes,14.78,34.67
2017,11,PLF,Greffes,Transplantations,greffes,15.76,37.82
2017,12,PLF,Greffes,Transplantations,greffes,23.64,25.22
2017,1,CFX,Greffes,Transplantations,greffes,19.7,18.91
2017,2,CFX,Greffes,Transplantations,greffes,17.73,15.76
2017,3,CFX,Greffes,Transplantations,greffes,15.76,44.13
2017,4,CFX,Greffes,Transplantations,greffes,14.78,59.89
2017,5,CFX,Greffes,Transplantations,greffes,13.79,28.37
2017,6,CFX,Greffes,Transplantations,greffes,13.79,12.61
2017,7,CFX,Greffes,Transplantations,greffes,16.75,9.46
2017,8,CFX,Greffes,Transplantations,greffes,15.76,9.46
2017,9,CFX,Greffes,Transplantations,greffes,14.78,18.91
2017,10,CFX,Greffes,Transplantations,greffes,14.78,34.67
2017,11,CFX,Greffes,Transplantations,greffes,15.76,37.82
2017,12,CFX,Greffes,Transplantations,greffes,23.64,25.22
2011,1,PLF,Naissances,Accouchements,naissances,113.95,109.39
2011,2,PLF,Naissances,Accouchements,naissances,102.56,91.16
2011,3,PLF,Naissances,Accouchements,naissances,91.16,255.25
2011,4,PLF,Naissances,Accouchements,naissances,85.46,346.41
2011,5,PLF,Naissances,Accouchements,naissances,79.77,164.09
2011,6,PLF,Naissances,Accouchements,naissances,79.77,72.93
2011,7,PLF,Naissances,Accouchements,naissances,96.86,54.7
2011,8,PLF,Naissances,Accouchements,naissances,91.16,54.7
2011,9,PLF,Naissances,Accouchements,naissances,85.46,109.39
2011,10,PLF,Naissances,Accouchements,naissances,85.46,200.55
2011,11,PLF,Naissances,Accouchements,naissances,91.16,218.78
2011,12,PLF,Naissances,Accouchements,naissances,136.74,145.86
2011,1,CFX,Naissances,Accouchements,naissances,113.95,109.39
2011,2,CFX,Naissances,Accouchements,naissances,102.56,91.16
2011,3,CFX,Naissances,Accouchements,naissances,91.16,255.25
2011,4,CFX,Naissances,Accouchements,naissances,85.46,346.41
2011,5,CFX,Naissances,Accouchements,naissances,79.77,164.09
2011,6,CFX,Naissances,Accouchements,naissances,79.77,72.93
2011,7,CFX,Naissances,Accouchements,naissances,96.86,54.7
2011,8,CFX,Naissances,Accouchements,naissances,91.16,54.7
2011,9,CFX,Naissances,Accouchements,naissances,85.46,109.39
2011,10,CFX,Naissances,Accouchements,naissances,85.46,200.55
2011,11,CFX,Naissances,Accouchements,naissances,91.16,218.78
2011,12,CFX,Naissances,Accouchements,naissances,136.74,145.86
2012,1,PLF,Naissances,Accouchements,naissances,113.95,109.39
2012,2,PLF,Naissances,Accouchements,naissances,102.56,91.16
2012,3,PLF,Naissances,Accouchements,naissances,91.16,255.25
2012,4,PLF,Naissances,Accouchements,naissances,85.46,346.41
2012,5,PLF,Naissances,Accouchements,naissances,79.77,164.09
2012,6,PLF,Naissances,Accouchements,naissances,79.77,72.93
2012,7,PLF,Naissances,Accouchements,naissances,96.86,54.7
2012,8,PLF,Naissances,Accouchements,naissances,91.16,54.7
2012,9,PLF,Naissances,Accouchements,naissances,85.46,109.39
2012,10,PLF,Naissances,Accouchements,naissances,85.46,200.55
2012,11,PLF,Naissances,Accouchements,naissances,91.16,218.78
2012,12,PLF,Naissances,Accouchements,naissances,136.74,145.86
2012,1,CFX,Naissances,Accouchements,naissances,113.95,109.39
2012,2,CFX,Naissances,Accouchements,naissances,102.56,91.16
2012,3,CFX,Naissances,Accouchements,naissances,91.16,255.25
2012,4,CFX,Naissances,Accouchements,naissances,85.46,346.41
2012,5,CFX,Naissances,Accouchements,naissances,79.77,164.09
2012,6,CFX,Naissances,Accouchements,naissances,79.77,72.93
2012,7,CFX,Naissances,Accouchements,naissances,96.86,54.7
2012,8,CFX,Naissances,Accouchements,naissances,91.16,54.7
2012,9,CFX,Naissances,Accouchements,naissances,85.46,109.39
2012,10,CFX,Naissances,Accouchements,naissances,85.46,200.55
2012,11,CFX,Naissances,Accouchements,naissances,91.16,218.78
2012,12,CFX,Naissances,Accouchements,naissances,136.74,145.86
2013,1,PLF,Naissances,Accouchements,naissances,113.95,109.39
2013,2,PLF,Naissances,Accouchements,naissances,102.56,91.16
2013,3,PLF,Naissances,Accouchements,naissances,91.16,255.25
2013,4,PLF,Naissances,Accouchements,naissances,85.46,346.41
2013,5,PLF,Naissances,Accouchements,naissances,79.77,164.09
2013,6,PLF,Naissances,Accouchements,naissances,79.77,72.93
2013,7,PLF,Naissances,Accouchements,naissances,96.86,54.7
2013,8,PLF,Naissances,Accouchements,naissances,91.16,54.7
2013,9,PLF,Naissances,Accouchements,naissances,85.46,109.39
2013,10,PLF,Naissances,Accouchements,naissances,85.46,200.55
2013,11,PLF,Naissances,Accouchements,naissances,91.16,218.78
2013,12,PLF,Naissances,Accouchements,naissances,136.74,145.86
2013,1,CFX,Naissances,Accouchements,naissances,113.95,109.39
2013,2,CFX,Naissances,Accouchements,naissances,102.56,91.16
2013,3,CFX,Naissances,Accouchements,naissances,91.16,255.25
2013,4,CFX,Naissances,Accouchements,naissances,85.46,346.41
2013,5,CFX,Naissances,Accouchements,naissances,79.77,164.09
2013,6,CFX,Naissances,Accouchements,naissances,79.77,72.93
2013,7,CFX,Naissances,Accouchements,naissances,96.86,54.7
2013,8,CFX,Naissances,Accouchements,naissances,91.16,54.7
2013,9,CFX,Naissances,Accouchements,naissances,85.46,109.39
2013,10,CFX,Naissances,Accouchements,naissances,85.46,200.55
2013,11,CFX,Naissances,Accouchements,naissances,91.16,218.78
2013,12,CFX,Naissances,Accouchements,naissances,136.74,145.86
2014,1,PLF,Naissances,Accouchements,naissances,113.95,109.39
2014,2,PLF,Naissances,Accouchements,naissances,102.56,91.16
2014,3,PLF,Naissances,Accouchements,naissances,91.16,255.25
2014,4,PLF,Naissances,Accouchements,naissances,85.46,346.41
2014,5,PLF,Naissances,Accouchements,naissances,79.77,164.09
2014,6,PLF,Naissances,Accouchements,naissances,79.77,72.93
2014,7,PLF,Naissances,Accouchements,naissances,96.86,54.7
2014,8,PLF,Naissances,Accouchements,naissances,91.16,54.7
2014,9,PLF,Naissances,Accouchements,naissances,85.46,109.39
2014,10,PLF,Naissances,Accouchements,naissances,85.46,200.55
2014,11,PLF,Naissances,Accouchements,naissances,91.16,218.78
2014,12,PLF,Naissances,Accouchements,naissances,136.74,145.86
2014,1,CFX,Naissances,Accouchements,naissances,113.95,109.39
2014,2,CFX,Naissances,Accouchements,naissances,102.56,91.16
2014,3,CFX,Naissances,Accouchements,naissances,91.16,255.25
2014,4,CFX,Naissances,Accouchements,naissances,85.46,346.41
2014,5,CFX,Naissances,Accouchements,naissances,79.77,164.09
2014,6,CFX,Naissances,Accouchements,naissances,79.77,72.93
2014,7,CFX,Naissances,Accouchements,naissances,96.86,54.7
2014,8,CFX,Naissances,Accouchements,naissances,91.16,54.7
2014,9,CFX,Naissances,Accouchements,naissances,85.46,109.39
2014,10,CFX,Naissances,Accouchements,naissances,85.46,200.55
2014,11,CFX,Naissances,Accouchements,naissances,91.16,218.78
2014,12,CFX,Naissances,Accouchements,naissances,136.74,145.86
2015,1,PLF,Naissances,Accouchements,naissances,113.95,109.39
2015,2,PLF,Naissances,Accouchements,naissances,102.56,91.16
2015,3,PLF,Naissances,Accouchements,naissances,91.16,255.25
2015,4,PLF,Naissances,Accouchements,naissances,85.46,346.41
2015,5,PLF,Naissances,Accouchements,naissances,79.77,164.09
2015,6,PLF,Naissances,Accouchements,naissances,79.77,72.93
2015,7,PLF,Naissances,Accouchements,naissances,96.86,54.7
2015,8,PLF,Naissances,Accouchements,naissances,91.16,54.7
2015,9,PLF,Naissances,Accouchements,naissances,85.46,109.39
2015,10,PLF,Naissances,Accouchements,naissances,85.46,200.55
2015,11,PLF,Naissances,Accouchements,naissances,91.16,218.78
2015,12,PLF,Naissances,Accouchements,naissances,136.74,145.86
2015,1,CFX,Naissances,Accouchements,naissances,113.95,109.39
2015,2,CFX,Naissances,Accouchements,naissances,102.56,91.16
2015,3,CFX,Naissances,Accouchements,naissances,91.16,255.25
2015,4,CFX,Naissances,Accouchements,naissances,85.46,346.41
2015,5,CFX,Naissances,Accouchements,naissances,79.77,164.09
2015,6,CFX,Naissances,Accouchements,naissances,79.77,72.93
2015,7,CFX,Naissances,Accouchements,naissances,96.86,54.7
2015,8,CFX,Naissances,Accouchements,naissances,91.16,54.7
2015,9,CFX,Naissances,Accouchements,naissances,85.46,109.39
2015,10,CFX,Naissances,Accouchements,naissances,85.46,200.55
2015,11,CFX,Naissances,Accouchements,naissances,91.16,218.78
2015,12,CFX,Naissances,Accouchements,naissances,136.74,145.86
2016,1,PLF,Naissances,Accouchements,naissances,109.3,104.93
2016,2,PLF,Naissances,Accouchements,naissances,98.37,87.44
2016,3,PLF,Naissances,Accouchements,naissances,87.44,244.83
2016,4,PLF,Naissances,Accouchements,naissances,81.97,332.27
2016,5,PLF,Naissances,Accouchements,naissances,76.51,157.39
2016,6,PLF,Naissances,Accouchements,naissances,76.51,69.95
2016,7,PLF,Naissances,Accouchements,naissances,92.91,52.46
2016,8,PLF,Naissances,Accouchements,naissances,87.44,52.46
2016,9,PLF,Naissances,Accouchements,naissances,81.97,104.93
2016,10,PLF,Naissances,Accouchements,naissances,81.97,192.37
2016,11,PLF,Naissances,Accouchements,naissances,87.44,209.86
2016,12,PLF,Naissances,Accouchements,naissances,131.16,139.9
2016,1,CFX,Naissances,Accouchements,naissances,109.3,104.93
2016,2,CFX,Naissances,Accouchements,naissances,98.37,87.44
2016,3,CFX,Naissances,Accouchements,naissances,87.44,244.83
2016,4,CFX,Naissances,Accouchements,naissances,81.97,332.27
2016,5,CFX,Naissances,Accouchements,naissances,76.51,157.39
2016,6,CFX,Naissances,Accouchements,naissances,76.51,69.95
2016,7,CFX,Naissances,Accouchements,naissances,92.91,52.46
2016,8,CFX,Naissances,Accouchements,naissances,87.44,52.46
2016,9,CFX,Naissances,Accouchements,naissances,81.97,104.93
2016,10,CFX,Naissances,Accouchements,naissances,81.97,192.37
2016,11,CFX,Naissances,Accouchements,naissances,87.44,209.86
2016,12,CFX,Naissances,Accouchements,naissances,131.16,139.9
2017,1,PLF,Naissances,Accouchements,naissances,109.3,104.93
2017,2,PLF,Naissances,Accouchements,naissances,98.37,87.44
2017,3,PLF,Naissances,Accouchements,naissances,87.44,244.83
2017,4,PLF,Naissances,Accouchements,naissances,81.97,332.27
2017,5,PLF,Naissances,Accouchements,naissances,76.51,157.39
2017,6,PLF,Naissances,Accouchements,naissances,76.51,69.95
2017,7,PLF,Naissances,Accouchements,naissances,92.91,52.46
2017,8,PLF,Naissances,Accouchements,naissances,87.44,52.46
2017,9,PLF,Naissances,Accouchements,naissances,81.97,104.93
2017,10,PLF,Naissances,Accouchements,naissances,81.97,192.37
2017,11,PLF,Naissances,Accouchements,naissances,87.44,209.86
2017,12,PLF,Naissances,Accouchements,naissances,131.16,139.9
2017,1,CFX,Naissances,Accouchements,naissances,109.3,104.93
2017,2,CFX,Naissances,Accouchements,naissances,98.37,87.44
2017,3,CFX,Naissances,Accouchements,naissances,87.44,244.83
2017,4,CFX,Naissances,Accouchements,naissances,81.97,332.27
2017,5,CFX,Naissances,Accouchements,naissances,76.51,157.39
2017,6,CFX,Naissances,Accouchements,naissances,76.51,69.95
2017,7,CFX,Naissances,Accouchements,naissances,92.91,52.46
2017,8,CFX,Naissances,Accouchements,naissances,87.44,52.46
2017,9,CFX,Naissances,Accouchements,naissances,81.97,104.93
2017,10,CFX,Naissances,Accouchements,naissances,81.97,192.37
2017,11,CFX,Naissances,Accouchements,naissances,87.44,209.86
2017,12,CFX,Naissances,Accouchements,naissances,131.16,139.9
2011,1,PLF,Naissances,Naissances,naissances,122.85,117.94
2011,2,PLF,Naissances,Naissances,naissances,110.56,98.28
2011,3,PLF,Naissances,Naissances,naissances,98.28,275.18
2011,4,PLF,Naissances,Naissances,naissances,92.14,373.46
2011,5,PLF,Naissances,Naissances,naissances,86.0,176.9
2011,6,PLF,Naissances,Naissances,naissances,86.0,78.62
2011,7,PLF,Naissances,Naissances,naissances,104.42,58.97
2011,8,PLF,Naissances,Naissances,naissances,98.28,58.97
2011,9,PLF,Naissances,Naissances,naissances,92.14,117.94
2011,10,PLF,Naissances,Naissances,naissances,92.14,216.22
2011,11,PLF,Naissances,Naissances,naissances,98.28,235.87
2011,12,PLF,Naissances,Naissances,naissances,147.42,157.25
2011,1,CFX,Naissances,Naissances,naissances,122.85,117.94
2011,2,CFX,Naissances,Naissances,naissances,110.56,98.28
2011,3,CFX,Naissances,Naissances,naissances,98.28,275.18
2011,4,CFX,Naissances,Naissances,naissances,92.14,373.46
2011,5,CFX,Naissances,Naissances,naissances,86.0,176.9
2011,6,CFX,Naissances,Naissances,naissances,86.0,78.62
2011,7,CFX,Naissances,Naissances,naissances,104.42,58.97
2011,8,CFX,Naissances,Naissances,naissances,98.28,58.97
2011,9,CFX,Naissances,Naissances,naissances,92.14,117.94
2011,10,CFX,Naissances,Naissances,naissances,92.14,216.22
2011,11,CFX,Naissances,Naissances,naissances,98.28,235.87
2011,12,CFX,Naissances,Naissances,naissances,147.42,157.25
2012,1,PLF,Naissances,Naissances,naissances,122.85,117.94
2012,2,PLF,Naissances,Naissances,naissances,110.56,98.28
2012,3,PLF,Naissances,Naissances,naissances,98.28,275.18
2012,4,PLF,Naissances,Naissances,naissances,92.14,373.46
2012,5,PLF,Naissances,Naissances,naissances,86.0,176.9
2012,6,PLF,Naissances,Naissances,naissances,86.0,78.62
2012,7,PLF,Naissances,Naissances,naissances,104.42,58.97
2012,8,PLF,Naissances,Naissances,naissances,98.28,58.97
2012,9,PLF,Naissances,Naissances,naissances,92.14,117.94
2012,10,PLF,Naissances,Naissances,naissances,92.14,216.22
2012,11,PLF,Naissances,Naissances,naissances,98.28,235.87
2012,12,PLF,Naissances,Naissances,naissances,147.42,157.25
2012,1,CFX,Naissances,Naissances,naissances,122.85,117.94
2012,2,CFX,Naissances,Naissances,naissances,110.56,98.28
2012,3,CFX,Naissances,Naissances,naissances,98.28,275.18
2012,4,CFX,Naissances,Naissances,naissances,92.14,373.46
2012,5,CFX,Naissances,Naissances,naissances,86.0,176.9
2012,6,CFX,Naissances,Naissances,naissances,86.0,78.62
2012,7,CFX,Naissances,Naissances,naissances,104.42,58.97
2012,8,CFX,Naissances,Naissances,naissances,98.28,58.97
2012,9,CFX,Naissances,Naissances,naissances,92.14,117.94
2012,10,CFX,Naissances,Naissances,naissances,92.14,216.22
2012,11,CFX,Naissances,Naissances,naissances,98.28,235.87
2012,12,CFX,Naissances,Naissances,naissances,147.42,157.25
2013,1,PLF,Naissances,Naissances,naissances,122.85,117.94
2013,2,PLF,Naissances,Naissances,naissances,110.56,98.28
2013,3,PLF,Naissances,Naissances,naissances,98.28,275.18
2013,4,PLF,Naissances,Naissances,naissances,92.14,373.46
2013,5,PLF,Naissances,Naissances,naissances,86.0,176.9
2013,6,PLF,Naissances,Naissances,naissances,86.0,78.62
2013,7,PLF,Naissances,Naissances,naissances,104.42,58.97
2013,8,PLF,Naissances,Naissances,naissances,98.28,58.97
2013,9,PLF,Naissances,Naissances,naissances,92.14,117.94
2013,10,PLF,Naissances,Naissances,naissances,92.14,216.22
2013,11,PLF,Naissances,Naissances,naissances,98.28,235.87
2013,12,PLF,Naissances,Naissances,naissances,147.42,157.25
2013,1,CFX,Naissances,Naissances,naissances,122.85,117.94
2013,2,CFX,Naissances,Naissances,naissances,110.56,98.28
2013,3,CFX,Naissances,Naissances,naissances,98.28,275.18
2013,4,CFX,Naissances,Naissances,naissances,92.14,373.46
2013,5,CFX,Naissances,Naissances,naissances,86.0,176.9
2013,6,CFX,Naissances,Naissances,naissances,86.0,78.62
2013,7,CFX,Naissances,Naissances,naissances,104.42,58.97
2013,8,CFX,Naissances,Naissances,naissances,98.28,58.97
2013,9,CFX,Naissances,Naissances,naissances,92.14,117.94
2013,10,CFX,Naissances,Naissances,naissances,92.14,216.22
2013,11,CFX,Naissances,Naissances,naissances,98.28,235.87
2013,12,CFX,Naissances,Naissances,naissances,147.42,157.25
2014,1,PLF,Naissances,Naissances,naissances,122.85,117.94
2014,2,PLF,Naissances,Naissances,naissances,110.56,98.28
2014,3,PLF,Naissances,Naissances,naissances,98.28,275.18
2014,4,PLF,Naissances,Naissances,naissances,92.14,373.46
2014,5,PLF,Naissances,Naissances,naissances,86.0,176.9
2014,6,PLF,Naissances,Naissances,naissances,86.0,78.62
2014,7,PLF,Naissances,Naissances,naissances,104.42,58.97
2014,8,PLF,Naissances,Naissances,naissances,98.28,58.97
2014,9,PLF,Naissances,Naissances,naissances,92.14,117.94
2014,10,PLF,Naissances,Naissances,naissances,92.14,216.22
2014,11,PLF,Naissances,Naissances,naissances,98.28,235.87
2014,12,PLF,Naissances,Naissances,naissances,147.42,157.25
2014,1,CFX,Naissances,Naissances,naissances,122.85,117.94
2014,2,CFX,Naissances,Naissances,naissances,110.56,98.28
2014,3,CFX,Naissances,Naissances,naissances,98.28,275.18
2014,4,CFX,Naissances,Naissances,naissances,92.14,373.46
2014,5,CFX,Naissances,Naissances,naissances,86.0,176.9
2014,6,CFX,Naissances,Naissances,naissances,86.0,78.62
2014,7,CFX,Naissances,Naissances,naissances,104.42,58.97
2014,8,CFX,Naissances,Naissances,naissances,98.28,58.97
2014,9,CFX,Naissances,Naissances,naissances,92.14,117.94
2014,10,CFX,Naissances,Naissances,naissances,92.14,216.22
2014,11,CFX,Naissances,Naissances,naissances,98.28,235.87
2014,12,CFX,Naissances,Naissances,naissances,147.42,157.25
2015,1,PLF,Naissances,Naissances,naissances,122.85,117.94
2015,2,PLF,Naissances,Naissances,naissances,110.56,98.28
2015,3,PLF,Naissances,Naissances,naissances,98.28,275.18
2015,4,PLF,Naissances,Naissances,naissances,92.14,373.46
2015,5,PLF,Naissances,Naissances,naissances,86.0,176.9
2015,6,PLF,Naissances,Naissances,naissances,86.0,78.62
2015,7,PLF,Naissances,Naissances,naissances,104.42,58.97
2015,8,PLF,Naissances,Naissances,naissances,98.28,58.97
2015,9,PLF,Naissances,Naissances,naissances,92.14,117.94
2015,10,PLF,Naissances,Naissances,naissances,92.14,216.22
2015,11,PLF,Naissances,Naissances,naissances,98.28,235.87
2015,12,PLF,Naissances,Naissances,naissances,147.42,157.25
2015,1,CFX,Naissances,Naissances,naissances,122.85,117.94
2015,2,CFX,Naissances,Naissances,naissances,110.56,98.28
2015,3,CFX,Naissances,Naissances,naissances,98.28,275.18
2015,4,CFX,Naissances,Naissances,naissances,92.14,373.46
2015,5,CFX,Naissances,Naissances,naissances,86.0,176.9
2015,6,CFX,Naissances,Naissances,naissances,86.0,78.62
2015,7,CFX,Naissances,Naissances,naissances,104.42,58.97
2015,8,CFX,Naissances,Naissances,naissances,98.28,58.97
2015,9,CFX,Naissances,Naissances,naissances,92.14,117.94
2015,10,CFX,Naissances,Naissances,naissances,92.14,216.22
2015,11,CFX,Naissances,Naissances,naissances,98.28,235.87
2015,12,CFX,Naissances,Naissances,naissances,147.42,157.25
2016,1,PLF,Naissances,Naissances,naissances,122.85,117.94
2016,2,PLF,Naissances,Naissances,naissances,110.56,98.28
2016,3,PLF,Naissances,Naissances,naissances,98.28,275.18
2016,4,PLF,Naissances,Naissances,naissances,92.14,373.46
2016,5,PLF,Naissances,Naissances,naissances,86.0,176.9
2016,6,PLF,Naissances,Naissances,naissances,86.0,78.62
2016,7,PLF,Naissances,Naissances,naissances,104.42,58.97
2016,8,PLF,Naissances,Naissances,naissances,98.28,58.97
2016,9,PLF,Naissances,Naissances,naissances,92.14,117.94
2016,10,PLF,Naissances,Naissances,naissances,92.14,216.22
2016,11,PLF,Naissances,Naissances,naissances,98.28,235.87
2016,12,PLF,Naissances,Naissances,naissances,147.42,157.25
2016,1,CFX,Naissances,Naissances,naissances,122.85,117.94
2016,2,CFX,Naissances,Naissances,naissances,110.56,98.28
2016,3,CFX,Naissances,Naissances,naissances,98.28,275.18
2016,4,CFX,Naissances,Naissances,naissances,92.14,373.46
2016,5,CFX,Naissances,Naissances,naissances,86.0,176.9
2016,6,CFX,Naissances,Naissances,naissances,86.0,78.62
2016,7,CFX,Naissances,Naissances,naissances,104.42,58.97
2016,8,CFX,Naissances,Naissances,naissances,98.28,58.97
2016,9,CFX,Naissances,Naissances,naissances,92.14,117.94
2016,10,CFX,Naissances,Naissances,naissances,92.14,216.22
2016,11,CFX,Naissances,Naissances,naissances,98.28,235.87
2016,12,CFX,Naissances,Naissances,naissances,147.42,157.25
2017,1,PLF,Naissances,Naissances,naissances,122.85,117.94
2017,2,PLF,Naissances,Naissances,naissances,110.56,98.28
2017,3,PLF,Naissances,Naissances,naissances,98.28,275.18
2017,4,PLF,Naissances,Naissances,naissances,92.14,373.46
2017,5,PLF,Naissances,Naissances,naissances,86.0,176.9
2017,6,PLF,Naissances,Naissances,naissances,86.0,78.62
2017,7,PLF,Naissances,Naissances,naissances,104.42,58.97
2017,8,PLF,Naissances,Naissances,naissances,98.28,58.97
2017,9,PLF,Naissances,Naissances,naissances,92.14,117.94
2017,10,PLF,Naissances,Naissances,naissances,92.14,216.22
2017,11,PLF,Naissances,Naissances,naissances,98.28,235.87
2017,12,PLF,Naissances,Naissances,naissances,147.42,157.25
2017,1,CFX,Naissances,Naissances,naissances,122.85,117.94
2017,2,CFX,Naissances,Naissances,naissances,110.56,98.28
2017,3,CFX,Naissances,Naissances,naissances,98.28,275.18
2017,4,CFX,Naissances,Naissances,naissances,92.14,373.46
2017,5,CFX,Naissances,Naissances,naissances,86.0,176.9
2017,6,CFX,Naissances,Naissances,naissances,86.0,78.62
2017,7,CFX,Naissances,Naissances,naissances,104.42,58.97
2017,8,CFX,Naissances,Naissances,naissances,98.28,58.97
2017,9,CFX,Naissances,Naissances,naissances,92.14,117.94
2017,10,CFX,Naissances,Naissances,naissances,92.14,216.22
2017,11,CFX,Naissances,Naissances,naissances,98.28,235.87
2017,12,CFX,Naissances,Naissances,naissances,147.42,157.25
2011,1,PLF,Séjours,Ambulatoire (<24h),séjours,8652.9,8306.78
2011,2,PLF,Séjours,Ambulatoire (<24h),séjours,7787.61,6922.32
2011,3,PLF,Séjours,Ambulatoire (<24h),séjours,6922.32,19382.5
2011,4,PLF,Séjours,Ambulatoire (<24h),séjours,6489.68,26304.82
2011,5,PLF,Séjours,Ambulatoire (<24h),séjours,6057.03,12460.18
2011,6,PLF,Séjours,Ambulatoire (<24h),séjours,6057.03,5537.86
2011,7,PLF,Séjours,Ambulatoire (<24h),séjours,7354.97,4153.39
2011,8,PLF,Séjours,Ambulatoire (<24h),séjours,6922.32,4153.39
2011,9,PLF,Séjours,Ambulatoire (<24h),séjours,6489.68,8306.78
2011,10,PLF,Séjours,Ambulatoire (<24h),séjours,6489.68,15229.1
2011,11,PLF,Séjours,Ambulatoire (<24h),séjours,6922.32,16613.57
2011,12,PLF,Séjours,Ambulatoire (<24h),séjours,10383.48,11075.71
